ID,Sorszam,IzometrialapID,Izometria,Lap,Suly,DN,Tipus,Munkaora,Datum,Elkeszult %,Elkeszult munkaora,Kategoria,Kulso atmero,Falvastagsag,Elkeszitette,Nyomasfokozat,Hossz,Elkeszult,CsovezetekID
6dd25y8d,1,bneor4zt,P200007-050-EMPDIO-0055,1,,,Csőbeültetés,2.822,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
pz2sczvj,1,fu1mjt3i,P200007-050-EMPDIO-0056,1,,,Körvarrat,2.558,,0.0,0.0,Hegesztes,168.3,4.5,,,,,
92a6ky98,1,e55qhrpx,P200007-050-EMPDIO-0057,1,,,Körvarrat,2.558,,0.0,0.0,Hegesztes,168.3,4.5,,,,,
m5kmgr4p,1,r6xptr2t,P200007-050-EMPDIO-0058,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
hh8ncdm7,2,r6xptr2t,P200007-050-EMPDIO-0058,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
7b4r8cn3,3,r6xptr2t,P200007-050-EMPDIO-0058,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
81tr63k9,4,r6xptr2t,P200007-050-EMPDIO-0058,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
kafyowja,5,r6xptr2t,P200007-050-EMPDIO-0058,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
wzoswjs8,6,r6xptr2t,P200007-050-EMPDIO-0058,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
2aw20ed0,7,r6xptr2t,P200007-050-EMPDIO-0058,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
ozcyluh5,8,r6xptr2t,P200007-050-EMPDIO-0058,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
xz7tt4rl,9,r6xptr2t,P200007-050-EMPDIO-0058,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
8s2o5ofu,10,r6xptr2t,P200007-050-EMPDIO-0058,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
e6brzfzl,11,r6xptr2t,P200007-050-EMPDIO-0058,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
8dyzkgf1,12,r6xptr2t,P200007-050-EMPDIO-0058,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
ecwfh4e9,1,y836x65r,P200007-050-EMPDIO-0059,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
9jp1eun7,2,y836x65r,P200007-050-EMPDIO-0059,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
w068axwn,3,y836x65r,P200007-050-EMPDIO-0059,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
ixnw043j,4,y836x65r,P200007-050-EMPDIO-0059,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
d45ws9ty,5,y836x65r,P200007-050-EMPDIO-0059,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
25ctr1dp,6,y836x65r,P200007-050-EMPDIO-0059,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
tp445n7d,7,y836x65r,P200007-050-EMPDIO-0059,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
joyal054,8,y836x65r,P200007-050-EMPDIO-0059,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
l6gmsoxd,9,y836x65r,P200007-050-EMPDIO-0059,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
0gy4zetr,10,y836x65r,P200007-050-EMPDIO-0059,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
urp42t2a,11,y836x65r,P200007-050-EMPDIO-0059,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
wnz8ibgz,12,y836x65r,P200007-050-EMPDIO-0059,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
9j8fyrfd,13,y836x65r,P200007-050-EMPDIO-0059,1,,,Körvarrat,1.764,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
